,H,M,S,draws,energy
121,0,2,1,2.3e-322,3.9807e-320
122,0,2,2,2.3e-322,3.9807e-320
123,0,2,3,2.3e-322,3.9807e-320
124,0,2,4,2.3e-322,3.9807e-320
125,0,2,5,2.3e-322,3.9807e-320
126,0,2,6,2.3e-322,3.9807e-320
127,0,2,7,2.3e-322,3.9807e-320
128,0,2,8,2.3e-322,3.9807e-320
129,0,2,9,2.3e-322,3.9807e-320
130,0,2,10,2.3e-322,3.9807e-320
131,0,2,11,2.3e-322,3.9807e-320
132,0,2,12,2.37e-322,4.07e-320
133,0,2,13,2.37e-322,4.07e-320
134,0,2,14,2.37e-322,4.07e-320
135,0,2,15,2.37e-322,4.07e-320
136,0,2,16,2.37e-322,4.07e-320
137,0,2,17,2.37e-322,4.07e-320
138,0,2,18,2.37e-322,4.07e-320
139,0,2,19,2.37e-322,4.07e-320
140,0,2,20,2.37e-322,4.07e-320
141,0,2,21,2.37e-322,4.07e-320
142,0,2,22,2.37e-322,4.07e-320
143,0,2,23,2.37e-322,4.07e-320
144,0,2,24,2.37e-322,4.07e-320
145,0,2,25,2.37e-322,4.07e-320
146,0,2,26,2.37e-322,4.07e-320
147,0,2,27,2.37e-322,4.07e-320
148,0,2,28,2.37e-322,4.07e-320
149,0,2,29,2.37e-322,4.07e-320
150,0,2,30,2.37e-322,4.07e-320
151,0,2,31,2.37e-322,4.07e-320
152,0,2,32,2.37e-322,4.07e-320
153,0,2,33,2.37e-322,4.07e-320
154,0,2,34,2.37e-322,4.07e-320
155,0,2,35,2.37e-322,4.07e-320
156,0,2,36,2.37e-322,4.07e-320
157,0,2,37,2.37e-322,4.07e-320
158,0,2,38,2.37e-322,4.07e-320
159,0,2,39,2.37e-322,4.07e-320
160,0,2,40,2.37e-322,4.07e-320
161,0,2,41,2.37e-322,4.07e-320
162,0,2,42,2.37e-322,4.07e-320
163,0,2,43,2.37e-322,4.07e-320
164,0,2,44,2.37e-322,4.07e-320
165,0,2,45,2.37e-322,4.07e-320
166,0,2,46,2.37e-322,4.07e-320
167,0,2,47,2.37e-322,4.07e-320
168,0,2,48,2.37e-322,4.07e-320
169,0,2,49,2.37e-322,4.07e-320
170,0,2,50,2.37e-322,4.07e-320
171,0,2,51,2.37e-322,4.07e-320
172,0,2,52,2.37e-322,4.07e-320
173,0,2,53,2.37e-322,4.07e-320
174,0,2,54,2.37e-322,4.07e-320
175,0,2,55,2.37e-322,4.07e-320
176,0,2,56,2.37e-322,4.07e-320
177,0,2,57,2.37e-322,4.07e-320
178,0,2,58,2.37e-322,4.07e-320
179,0,2,59,2.37e-322,4.07e-320
180,0,3,0,2.37e-322,4.07e-320
181,0,3,1,2.37e-322,4.07e-320
182,0,3,2,2.37e-322,4.07e-320
183,0,3,3,2.37e-322,4.07e-320
184,0,3,4,2.37e-322,4.07e-320
185,0,3,5,2.37e-322,4.07e-320
186,0,3,6,2.37e-322,4.07e-320
187,0,3,7,2.37e-322,4.07e-320
188,0,3,8,2.37e-322,4.07e-320
189,0,3,9,2.37e-322,4.07e-320
190,0,3,10,2.37e-322,4.07e-320
191,0,3,11,2.37e-322,4.07e-320
192,0,3,12,2.4e-322,4.1373e-320
193,0,3,13,2.4e-322,4.1373e-320
194,0,3,14,2.4e-322,4.1373e-320
195,0,3,15,2.4e-322,4.1373e-320
196,0,3,16,2.4e-322,4.1373e-320
197,0,3,17,2.4e-322,4.1373e-320
198,0,3,18,2.4e-322,4.1373e-320
199,0,3,19,2.4e-322,4.1373e-320
200,0,3,20,2.4e-322,4.1373e-320
201,0,3,21,2.4e-322,4.1373e-320
202,0,3,22,2.4e-322,4.1373e-320
203,0,3,23,2.4e-322,4.1373e-320
204,0,3,24,2.4e-322,4.1373e-320
205,0,3,25,2.4e-322,4.1373e-320
206,0,3,26,2.4e-322,4.1373e-320
207,0,3,27,2.4e-322,4.1373e-320
208,0,3,28,2.4e-322,4.1373e-320
209,0,3,29,2.4e-322,4.1373e-320
210,0,3,30,2.4e-322,4.1373e-320
211,0,3,31,2.4e-322,4.1373e-320
212,0,3,32,2.4e-322,4.1373e-320
213,0,3,33,2.4e-322,4.1373e-320
214,0,3,34,2.4e-322,4.1373e-320
215,0,3,35,2.4e-322,4.1373e-320
216,0,3,36,2.4e-322,4.1373e-320
217,0,3,37,2.4e-322,4.1373e-320
218,0,3,38,2.4e-322,4.1373e-320
219,0,3,39,2.4e-322,4.1373e-320
220,0,3,40,2.4e-322,4.1373e-320
221,0,3,41,2.4e-322,4.1373e-320
222,0,3,42,2.4e-322,4.1373e-320
223,0,3,43,2.4e-322,4.1373e-320
224,0,3,44,2.4e-322,4.1373e-320
225,0,3,45,2.4e-322,4.1373e-320
226,0,3,46,2.4e-322,4.1373e-320
227,0,3,47,2.4e-322,4.1373e-320
228,0,3,48,2.4e-322,4.1373e-320
229,0,3,49,2.4e-322,4.1373e-320
230,0,3,50,2.4e-322,4.1373e-320
231,0,3,51,2.4e-322,4.1373e-320
232,0,3,52,2.4e-322,4.1373e-320
233,0,3,53,2.4e-322,4.1373e-320
234,0,3,54,2.4e-322,4.1373e-320
235,0,3,55,2.4e-322,4.1373e-320
236,0,3,56,2.4e-322,4.1373e-320
237,0,3,57,2.4e-322,4.1373e-320
238,0,3,58,2.4e-322,4.1373e-320
239,0,3,59,2.4e-322,4.1373e-320
240,0,4,0,2.4e-322,4.1373e-320
241,0,4,1,2.4e-322,4.1373e-320
242,0,4,2,2.4e-322,4.1373e-320
243,0,4,3,2.4e-322,4.1373e-320
244,0,4,4,2.4e-322,4.1373e-320
245,0,4,5,2.4e-322,4.1373e-320
246,0,4,6,2.4e-322,4.1373e-320
247,0,4,7,2.4e-322,4.1373e-320
248,0,4,8,2.4e-322,4.1373e-320
249,0,4,9,2.4e-322,4.1373e-320
250,0,4,10,2.4e-322,4.1373e-320
251,0,4,11,2.4e-322,4.1373e-320
252,0,4,12,2.47e-322,4.2267e-320
253,0,4,13,2.47e-322,4.2267e-320
254,0,4,14,2.47e-322,4.2267e-320
255,0,4,15,2.47e-322,4.2267e-320
256,0,4,16,2.47e-322,4.2267e-320
257,0,4,17,2.47e-322,4.2267e-320
258,0,4,18,2.47e-322,4.2267e-320
259,0,4,19,2.47e-322,4.2267e-320
260,0,4,20,2.47e-322,4.2267e-320
261,0,4,21,2.47e-322,4.2267e-320
262,0,4,22,2.47e-322,4.2267e-320
263,0,4,23,2.47e-322,4.2267e-320
264,0,4,24,2.47e-322,4.2267e-320
265,0,4,25,2.47e-322,4.2267e-320
266,0,4,26,2.47e-322,4.2267e-320
267,0,4,27,2.47e-322,4.2267e-320
268,0,4,28,2.47e-322,4.2267e-320
269,0,4,29,2.47e-322,4.2267e-320
270,0,4,30,2.47e-322,4.2267e-320
271,0,4,31,2.47e-322,4.2267e-320
272,0,4,32,2.47e-322,4.2267e-320
273,0,4,33,2.47e-322,4.2267e-320
274,0,4,34,2.47e-322,4.2267e-320
275,0,4,35,2.47e-322,4.2267e-320
276,0,4,36,2.47e-322,4.2267e-320
277,0,4,37,2.47e-322,4.2267e-320
278,0,4,38,2.47e-322,4.2267e-320
279,0,4,39,2.47e-322,4.2267e-320
280,0,4,40,2.47e-322,4.2267e-320
281,0,4,41,2.47e-322,4.2267e-320
282,0,4,42,2.47e-322,4.2267e-320
283,0,4,43,2.47e-322,4.2267e-320
284,0,4,44,2.47e-322,4.2267e-320
285,0,4,45,2.47e-322,4.2267e-320
286,0,4,46,2.47e-322,4.2267e-320
287,0,4,47,2.47e-322,4.2267e-320
288,0,4,48,2.47e-322,4.2267e-320
289,0,4,49,2.47e-322,4.2267e-320
290,0,4,50,2.47e-322,4.2267e-320
291,0,4,51,2.47e-322,4.2267e-320
292,0,4,52,2.47e-322,4.2267e-320
293,0,4,53,2.47e-322,4.2267e-320
294,0,4,54,2.47e-322,4.2267e-320
295,0,4,55,2.47e-322,4.2267e-320
296,0,4,56,2.47e-322,4.2267e-320
297,0,4,57,2.47e-322,4.2267e-320
298,0,4,58,2.47e-322,4.2267e-320
299,0,4,59,2.47e-322,4.2267e-320
300,0,5,0,2.47e-322,4.2267e-320
301,0,5,1,2.47e-322,4.2267e-320
302,0,5,2,2.47e-322,4.2267e-320
303,0,5,3,2.47e-322,4.2267e-320
304,0,5,4,2.47e-322,4.2267e-320
305,0,5,5,2.47e-322,4.2267e-320
306,0,5,6,2.47e-322,4.2267e-320
307,0,5,7,2.47e-322,4.2267e-320
308,0,5,8,2.47e-322,4.2267e-320
309,0,5,9,2.47e-322,4.2267e-320
310,0,5,10,2.47e-322,4.2267e-320
311,0,5,11,2.47e-322,4.2267e-320
312,0,5,12,2.5e-322,4.316e-320
313,0,5,13,2.5e-322,4.316e-320
314,0,5,14,2.5e-322,4.316e-320
315,0,5,15,2.5e-322,4.316e-320
316,0,5,16,2.5e-322,4.316e-320
317,0,5,17,2.5e-322,4.316e-320
318,0,5,18,2.5e-322,4.316e-320
319,0,5,19,2.5e-322,4.316e-320
320,0,5,20,2.5e-322,4.316e-320
321,0,5,21,2.5e-322,4.316e-320
322,0,5,22,2.5e-322,4.316e-320
323,0,5,23,2.5e-322,4.316e-320
324,0,5,24,2.5e-322,4.316e-320
325,0,5,25,0.0007727777777777,0.13240471773146814
326,0,5,26,0.0007727777777777,0.13240471773146814
327,0,5,27,0.0007727777777777,0.13240471773146814
328,0,5,28,0.0007727777777777,0.13240471773146814
329,0,5,29,0.0007727777777777,0.13240471773146814
330,0,5,30,0.0007727777777777,0.13240471773146814
331,0,5,31,0.0007727777777777,0.13240471773146814
332,0,5,32,0.0007727777777777,0.13240471773146814
333,0,5,33,0.0007727777777777,0.13240471773146814
334,0,5,34,0.0007727777777777,0.13240471773146814
335,0,5,35,0.0007727777777777,0.13240471773146814
336,0,5,36,0.0007727777777777,0.13240471773146814
337,0,5,37,0.0007727777777777,0.13240471773146814
338,0,5,38,0.0007727777777777,0.13240471773146814
339,0,5,39,0.0007727777777777,0.13240471773146814
340,0,5,40,0.0007727777777777,0.13240471773146814
341,0,5,41,0.0007727777777777,0.13240471773146814
342,0,5,42,0.0007727777777777,0.13240471773146814
343,0,5,43,0.0007727777777777,0.13240471773146814
344,0,5,44,0.0007727777777777,0.13240471773146814
345,0,5,45,0.0007727777777777,0.13240471773146814
346,0,5,46,0.0007727777777777,0.13240471773146814
347,0,5,47,0.0007727777777777,0.13240471773146814
348,0,5,48,0.0007727777777777,0.13240471773146814
349,0,5,49,0.0007727777777777,0.13240471773146814
350,0,5,50,0.0007727777777777,0.13240471773146814
351,0,5,51,0.0007727777777777,0.13240471773146814
352,0,5,52,0.0007727777777777,0.13240471773146814
353,0,5,53,0.0007727777777777,0.13240471773146814
354,0,5,54,0.0007727777777777,0.13240471773146814
355,0,5,55,0.0007727777777777,0.13240471773146814
356,0,5,56,0.0007727777777777,0.13240471773146814
357,0,5,57,0.0007727777777777,0.13240471773146814
358,0,5,58,0.0007727777777777,0.13240471773146814
359,0,5,59,0.0007727777777777,0.13240471773146814
360,0,6,0,0.0007727777777777,0.13240471773146814
361,0,6,1,0.0007727777777777,0.13240471773146814
362,0,6,2,0.0007727777777777,0.13240471773146814
363,0,6,3,0.0007727777777777,0.13240471773146814
364,0,6,4,0.0007727777777777,0.13240471773146814
365,0,6,5,0.0007727777777777,0.13240471773146814
366,0,6,6,0.0007727777777777,0.13240471773146814
367,0,6,7,0.001235,0.2116000629166667
368,0,6,8,0.001235,0.2116000629166667
369,0,6,9,0.001235,0.2116000629166667
370,0,6,10,0.001235,0.2116000629166667
371,0,6,11,0.001235,0.2116000629166667
372,0,6,12,0.001235,0.2116000629166667
373,0,6,13,0.001235,0.2116000629166667
374,0,6,14,0.001235,0.2116000629166667
375,0,6,15,0.001235,0.2116000629166667
376,0,6,16,0.001235,0.2116000629166667
377,0,6,17,0.001235,0.2116000629166667
378,0,6,18,0.001235,0.2116000629166667
379,0,6,19,0.001235,0.2116000629166667
380,0,6,20,0.001235,0.2116000629166667
381,0,6,21,0.001235,0.2116000629166667
382,0,6,22,0.001235,0.2116000629166667
383,0,6,23,0.001235,0.2116000629166667
384,0,6,24,0.0007727777777777,0.13240471773146814
385,0,6,25,0.0007727777777777,0.13240471773146814
386,0,6,26,0.0007727777777777,0.13240471773146814
387,0,6,27,0.0007727777777777,0.13240471773146814
388,0,6,28,0.0007727777777777,0.13240471773146814
389,0,6,29,0.0007727777777777,0.13240471773146814
390,0,6,30,0.0007727777777777,0.13240471773146814
391,0,6,31,0.0007727777777777,0.13240471773146814
392,0,6,32,0.0007727777777777,0.13240471773146814
393,0,6,33,0.0007727777777777,0.13240471773146814
394,0,6,34,0.0007727777777777,0.13240471773146814
395,0,6,35,0.0007727777777777,0.13240471773146814
396,0,6,36,0.0007727777777777,0.13240471773146814
397,0,6,37,0.0007727777777777,0.13240471773146814
398,0,6,38,0.0007727777777777,0.13240471773146814
399,0,6,39,0.0007727777777777,0.13240471773146814
400,0,6,40,0.0007727777777777,0.13240471773146814
401,0,6,41,0.0007727777777777,0.13240471773146814
402,0,6,42,0.0007727777777777,0.13240471773146814
403,0,6,43,0.0007727777777777,0.13240471773146814
404,0,6,44,0.0007727777777777,0.13240471773146814
405,0,6,45,0.0007727777777777,0.13240471773146814
406,0,6,46,0.0007727777777777,0.13240471773146814
407,0,6,47,0.0007727777777777,0.13240471773146814
408,0,6,48,0.0007727777777777,0.13240471773146814
409,0,6,49,0.0007727777777777,0.13240471773146814
410,0,6,50,0.0007727777777777,0.13240471773146814
411,0,6,51,0.0007727777777777,0.13240471773146814
412,0,6,52,0.0007727777777777,0.13240471773146814
413,0,6,53,0.0007727777777777,0.13240471773146814
414,0,6,54,0.0007727777777777,0.13240471773146814
415,0,6,55,0.0007727777777777,0.13240471773146814
416,0,6,56,0.0007727777777777,0.13240471773146814
417,0,6,57,0.0007727777777777,0.13240471773146814
418,0,6,58,0.0007727777777777,0.13240471773146814
419,0,6,59,0.0007727777777777,0.13240471773146814
420,0,7,0,0.0007727777777777,0.13240471773146814
421,0,7,1,0.0007727777777777,0.13240471773146814
422,0,7,2,0.0007727777777777,0.13240471773146814
423,0,7,3,0.0007727777777777,0.13240471773146814
424,0,7,4,0.0007727777777777,0.13240471773146814
425,0,7,5,0.0007727777777777,0.13240471773146814
426,0,7,6,0.0007727777777777,0.13240471773146814
427,0,7,7,0.0007727777777777,0.13240471773146814
428,0,7,8,0.0007727777777777,0.13240471773146814
429,0,7,9,0.0007727777777777,0.13240471773146814
430,0,7,10,0.0007727777777777,0.13240471773146814
431,0,7,11,0.0007727777777777,0.13240471773146814
432,0,7,12,0.0007727777777777,0.13240471773146814
433,0,7,13,0.0007727777777777,0.13240471773146814
434,0,7,14,0.0007727777777777,0.13240471773146814
435,0,7,15,0.0007727777777777,0.13240471773146814
436,0,7,16,0.0007727777777777,0.13240471773146814
437,0,7,17,0.0007727777777777,0.13240471773146814
438,0,7,18,0.0007727777777777,0.13240471773146814
439,0,7,19,0.0007727777777777,0.13240471773146814
440,0,7,20,0.0007727777777777,0.13240471773146814
441,0,7,21,0.0007727777777777,0.13240471773146814
442,0,7,22,0.0007727777777777,0.13240471773146814
443,0,7,23,0.0007727777777777,0.13240471773146814
444,0,7,24,0.0007727777777777,0.13240471773146814
445,0,7,25,0.0007727777777777,0.13240471773146814
446,0,7,26,0.0007727777777777,0.13240471773146814
447,0,7,27,0.0007727777777777,0.13240471773146814
448,0,7,28,0.0007727777777777,0.13240471773146814
449,0,7,29,0.0007727777777777,0.13240471773146814
450,0,7,30,0.0007727777777777,0.13240471773146814
451,0,7,31,0.0007727777777777,0.13240471773146814
452,0,7,32,0.0007727777777777,0.13240471773146814
453,0,7,33,0.0007727777777777,0.13240471773146814
454,0,7,34,0.0007727777777777,0.13240471773146814
455,0,7,35,0.0007727777777777,0.13240471773146814
456,0,7,36,0.0007727777777777,0.13240471773146814
457,0,7,37,0.0007727777777777,0.13240471773146814
458,0,7,38,0.0007727777777777,0.13240471773146814
459,0,7,39,0.0007727777777777,0.13240471773146814
460,0,7,40,0.0007727777777777,0.13240471773146814
461,0,7,41,0.0007727777777777,0.13240471773146814
462,0,7,42,0.0007727777777777,0.13240471773146814
463,0,7,43,0.0007727777777777,0.13240471773146814
464,0,7,44,0.0007727777777777,0.13240471773146814
465,0,7,45,0.0007727777777777,0.13240471773146814
466,0,7,46,0.0007727777777777,0.13240471773146814
467,0,7,47,0.0007727777777777,0.13240471773146814
468,0,7,48,2.6e-322,4.495e-320
469,0,7,49,2.6e-322,4.495e-320
470,0,7,50,2.6e-322,4.495e-320
471,0,7,51,2.6e-322,4.495e-320
472,0,7,52,2.6e-322,4.495e-320
473,0,7,53,2.6e-322,4.495e-320
474,0,7,54,2.6e-322,4.495e-320
475,0,7,55,2.6e-322,4.495e-320
476,0,7,56,2.6e-322,4.495e-320
477,0,7,57,2.6e-322,4.495e-320
478,0,7,58,2.6e-322,4.495e-320
479,0,7,59,2.6e-322,4.495e-320
480,0,8,0,2.6e-322,4.495e-320
481,0,8,1,2.6e-322,4.495e-320
482,0,8,2,2.6e-322,4.495e-320
483,0,8,3,2.6e-322,4.495e-320
484,0,8,4,2.6e-322,4.495e-320
485,0,8,5,2.6e-322,4.495e-320
486,0,8,6,2.6e-322,4.495e-320
487,0,8,7,2.6e-322,4.495e-320
488,0,8,8,2.6e-322,4.495e-320
489,0,8,9,2.6e-322,4.495e-320
490,0,8,10,2.6e-322,4.495e-320
491,0,8,11,2.6e-322,4.495e-320
492,0,8,12,2.67e-322,4.562e-320
493,0,8,13,2.67e-322,4.562e-320
494,0,8,14,2.67e-322,4.562e-320
495,0,8,15,2.67e-322,4.562e-320
496,0,8,16,2.67e-322,4.562e-320
497,0,8,17,2.67e-322,4.562e-320
498,0,8,18,2.67e-322,4.562e-320
499,0,8,19,2.67e-322,4.562e-320
500,0,8,20,2.67e-322,4.562e-320
501,0,8,21,2.67e-322,4.562e-320
502,0,8,22,2.67e-322,4.562e-320
503,0,8,23,2.67e-322,4.562e-320
504,0,8,24,2.67e-322,4.562e-320
505,0,8,25,2.67e-322,4.562e-320
506,0,8,26,2.67e-322,4.562e-320
507,0,8,27,2.67e-322,4.562e-320
508,0,8,28,2.67e-322,4.562e-320
509,0,8,29,2.67e-322,4.562e-320
510,0,8,30,2.67e-322,4.562e-320
511,0,8,31,2.67e-322,4.562e-320
512,0,8,32,2.67e-322,4.562e-320
513,0,8,33,2.67e-322,4.562e-320
514,0,8,34,2.67e-322,4.562e-320
515,0,8,35,2.67e-322,4.562e-320
516,0,8,36,2.67e-322,4.562e-320
517,0,8,37,2.67e-322,4.562e-320
518,0,8,38,2.67e-322,4.562e-320
519,0,8,39,2.67e-322,4.562e-320
520,0,8,40,2.67e-322,4.562e-320
521,0,8,41,2.67e-322,4.562e-320
522,0,8,42,2.67e-322,4.562e-320
523,0,8,43,2.67e-322,4.562e-320
524,0,8,44,2.67e-322,4.562e-320
525,0,8,45,2.67e-322,4.562e-320
526,0,8,46,2.67e-322,4.562e-320
527,0,8,47,2.67e-322,4.562e-320
528,0,8,48,2.67e-322,4.562e-320
529,0,8,49,2.67e-322,4.562e-320
530,0,8,50,2.67e-322,4.562e-320
531,0,8,51,2.67e-322,4.562e-320
532,0,8,52,2.67e-322,4.562e-320
533,0,8,53,2.67e-322,4.562e-320
534,0,8,54,2.67e-322,4.562e-320
535,0,8,55,2.67e-322,4.562e-320
536,0,8,56,2.67e-322,4.562e-320
537,0,8,57,2.67e-322,4.562e-320
538,0,8,58,2.67e-322,4.562e-320
539,0,8,59,2.67e-322,4.562e-320
540,0,9,0,2.67e-322,4.562e-320
541,0,9,1,2.67e-322,4.562e-320
542,0,9,2,2.67e-322,4.562e-320
543,0,9,3,2.67e-322,4.562e-320
544,0,9,4,2.67e-322,4.562e-320
545,0,9,5,2.67e-322,4.562e-320
546,0,9,6,2.67e-322,4.562e-320
547,0,9,7,2.67e-322,4.562e-320
548,0,9,8,2.67e-322,4.562e-320
549,0,9,9,2.67e-322,4.562e-320
550,0,9,10,2.67e-322,4.562e-320
551,0,9,11,2.67e-322,4.562e-320
552,0,9,12,2.7e-322,4.6516e-320
553,0,9,13,2.7e-322,4.6516e-320
554,0,9,14,2.7e-322,4.6516e-320
555,0,9,15,2.7e-322,4.6516e-320
556,0,9,16,2.7e-322,4.6516e-320
557,0,9,17,2.7e-322,4.6516e-320
558,0,9,18,2.7e-322,4.6516e-320
559,0,9,19,2.7e-322,4.6516e-320
560,0,9,20,2.7e-322,4.6516e-320
561,0,9,21,2.7e-322,4.6516e-320
562,0,9,22,2.7e-322,4.6516e-320
563,0,9,23,2.7e-322,4.6516e-320
564,0,9,24,2.7e-322,4.6516e-320
565,0,9,25,2.7e-322,4.6516e-320
566,0,9,26,2.7e-322,4.6516e-320
567,0,9,27,2.7e-322,4.6516e-320
568,0,9,28,2.7e-322,4.6516e-320
569,0,9,29,2.7e-322,4.6516e-320
570,0,9,30,2.7e-322,4.6516e-320
571,0,9,31,2.7e-322,4.6516e-320
572,0,9,32,2.7e-322,4.6516e-320
573,0,9,33,2.7e-322,4.6516e-320
574,0,9,34,2.7e-322,4.6516e-320
575,0,9,35,2.7e-322,4.6516e-320
576,0,9,36,2.7e-322,4.6516e-320
577,0,9,37,2.7e-322,4.6516e-320
578,0,9,38,2.7e-322,4.6516e-320
579,0,9,39,2.7e-322,4.6516e-320
580,0,9,40,2.7e-322,4.6516e-320
581,0,9,41,2.7e-322,4.6516e-320
582,0,9,42,2.7e-322,4.6516e-320
583,0,9,43,2.7e-322,4.6516e-320
584,0,9,44,2.7e-322,4.6516e-320
585,0,9,45,2.7e-322,4.6516e-320
586,0,9,46,2.7e-322,4.6516e-320
587,0,9,47,2.7e-322,4.6516e-320
588,0,9,48,2.7e-322,4.6516e-320
589,0,9,49,2.7e-322,4.6516e-320
590,0,9,50,2.7e-322,4.6516e-320
591,0,9,51,2.7e-322,4.6516e-320
592,0,9,52,2.7e-322,4.6516e-320
593,0,9,53,2.7e-322,4.6516e-320
594,0,9,54,2.7e-322,4.6516e-320
595,0,9,55,2.7e-322,4.6516e-320
596,0,9,56,2.7e-322,4.6516e-320
597,0,9,57,2.7e-322,4.6516e-320
598,0,9,58,2.7e-322,4.6516e-320
599,0,9,59,2.7e-322,4.6516e-320
